comment_id,brand,comment_text,like_count,create_time,platform,user_name,text_length,clean_text,tokenized_text,sentiment_label,sentiment_score,source
7555142481328882439,highlands,Mua ở đâu b oi,0,2025-09-28 21:11:36,TikTok,hoah776,14,mua ở đâu b oi,mua ở đâu b oi,Neutral,1.0,manual
7552342285632242440,highlands,Kệ nhắm mắt mua luôn,0,2025-09-21 08:05:26,TikTok,h.hng203,20,kệ nhắm mắt mua luôn,kệ nhắm_mắt mua luôn,Neutral,1.0,manual
7554725061857379089,highlands,nhắm mắt mua luôn,0,2025-09-27 18:11:45,TikTok,diem1987huynh,17,nhắm mắt mua luôn,nhắm_mắt mua luôn,Neutral,1.0,manual
7550999440351167233,highlands,đắt nhất cái hộp :))),0,2025-09-17 17:14:28,TikTok,_capcap04,21,đắt nhất cái hộp,đắt nhất cái hộp,Negative,1.0,manual
7511166681373950736,highlands,mình lấy matcha k lấy mochi đc k shop🥲,0,2025-06-02 09:03:08,TikTok,heartmaythinee,38,mình lấy matcha không lấy mochi được không shop,mình lấy matcha không lấy mochi được không shop,Neutral,1.0,manual
7535439064318804744,highlands,Hai ơi bữa trước uống mochi hồng kong xong say luôn😅,0,2025-08-06 18:52:16,TikTok,tramdeokinh,52,hai ơi bữa trước uống mochi hồng kong xong say luôn,hai ơi bữa trước uống mochi hồng_kong xong say luôn,Negative,1.0,manual
7507548093321380616,highlands,Ngon,1,2025-05-23 15:01:04,TikTok,tradoan05,4,ngon,ngon,Positive,1.0,manual
7521037350567199496,highlands,Hơi ngọt vị hơi lạ😁,1,2025-06-28 23:26:12,TikTok,shopmeemkay,19,hơi ngọt vị hơi lạ,hơi ngọt_vị hơi lạ,Neutral,1.0,manual
7519288045599310599,highlands,Phindi dừa môn ngon vậy thì ko cho vào menu 😂,0,2025-06-24 06:18:16,TikTok,tungtran522,45,phindi dừa môn ngon vậy thì không cho vào menu,phindi dừa môn ngon vậy thì không cho vào menu,Positive,1.0,manual
7517644977384555282,highlands,Sự kết hợp độc lạ quá shop,1,2025-06-19 20:02:05,TikTok,hihihihiiihiii,26,sự kết hợp độc lạ quá shop,sự kết_hợp độc_lạ quá shop,Neutral,1.0,manual
7556024875317936914,highlands,Bán em ổ bánh mì,0,2025-10-01 06:15:59,TikTok,lexym259,16,bán em ổ bánh mì,bán em ổ bánh_mì,Neutral,1.0,manual
7558338747356955410,highlands,Đẹp mắt quá🥰,0,2025-10-07 11:54:46,TikTok,quancaphetrinity,12,đẹp mắt quá,đẹp mắt quá,Positive,1.0,manual
7553690571165188872,highlands,nhìn ngay phát bít hi lan bên cao thắng nối dài,0,2025-09-24 23:17:24,TikTok,lucifer.t_t,47,nhìn ngay phát bít hi lan bên cao thắng nối dài,nhìn ngay phát bít hi_lan bên cao_thắng nối dài,Neutral,1.0,manual
7549747943613924104,highlands,đang uống highland luôn:)),2,2025-09-14 08:18:07,TikTok,skibidu69,26,đang uống highland luôn,đang uống highland luôn,Neutral,1.0,manual
7548548235821482770,highlands,thích minh à mà quay lén rồi up lên tik tok 😅,0,2025-09-11 02:42:42,TikTok,ndat12_,45,thích minh à mà quay lén rồi up lên tik tok,thích minh à mà quay lén rồi up lên tik tok,Positive,1.0,manual
7466259299304932103,highlands,cái hạt màu đỏ là gì nhỉ,1,2025-02-01 08:39:48,TikTok,hehehehehehhe8668,24,cái hạt màu đỏ là gì nhỉ,cái hạt màu đỏ là gì nhỉ,Neutral,1.0,manual
7465862142811013895,highlands,Vẫn thich uong o qán nit,0,2025-01-31 06:59:10,TikTok,user7560782796018,24,vẫn thich uong o qán nit,vẫn thich uong o qán nit,Neutral,1.0,manual
7506953669646107399,highlands,Nhìn hấp dẫn,0,2025-05-22 00:34:36,TikTok,wimicoffee.1,12,nhìn hấp dẫn,nhìn hấp_dẫn,Positive,1.0,manual
7463740977732518664,highlands,mới đi hqua xong🤡,0,2025-01-25 13:47:14,TikTok,_qnhudangbann._,17,mới đi hqua xong,mới đi hqua xong,Neutral,1.0,manual
7475780371449643794,highlands,Mới đi hôm qua k thấy nhỉ,0,2025-02-27 00:26:16,TikTok,bangdang2211,25,mới đi hôm qua không thấy nhỉ,mới đi hôm_qua không thấy nhỉ,Neutral,1.0,manual
7467500368365716232,highlands,Uống bao năm sen chắc phân nửa cái ly đó chứ đừng nói gì phần trên :)))),0,2025-02-04 16:55:35,TikTok,yen_nhi1612,72,uống bao năm sen chắc phân nửa cái ly đó chứ đừng nói gì phần trên,uống bao năm sen chắc phân_nửa cái ly đó chứ đừng nói gì phần trên,Neutral,1.0,manual
7497270140020114183,highlands,nhìn giống brand C kỉu gì í,62,2025-04-25 22:17:24,TikTok,doanhelen296,27,nhìn giống brand c kỉu gì í,nhìn giống brand c_kỉu gì í,Neutral,1.0,manual
7496454200134501127,highlands,có bán ở những cửa hàng nào tại đống đa Hà Nội v ạ,1,2025-04-23 17:31:07,TikTok,haiiub,50,có bán ở những cửa hàng nào tại đống đa hà nội v ạ,có bán ở những cửa_hàng nào tại đống đa hà_nội v ạ,Neutral,1.0,manual
7497689950209573650,highlands,Tôi sẽ hạnh phúc hơn khi cái này màu giống màu logo,0,2025-04-27 01:26:34,TikTok,huyn.trang.trn6,51,tôi sẽ hạnh phúc hơn khi cái này màu giống màu logo,tôi sẽ hạnh_phúc hơn khi cái này màu giống màu logo,Neutral,1.0,manual
7464377881043190546,highlands,trà bây giờ ngọt hơn xưa 😌😌😌😌,3,2025-01-27 06:59:36,TikTok,nhut9202,29,trà bây giờ ngọt hơn xưa,trà bây_giờ ngọt hơn xưa,Neutral,1.0,manual
7471542891492623120,highlands,trân châu dừa ngon nhưng mà có thể làm mềm xíu được hông chứ ăn cứng quá nhai mỏi hàm luôn 😂,0,2025-02-15 14:22:31,TikTok,dyz24veytu2e,92,trân châu dừa ngon nhưng mà có thể làm mềm xíu được hông chứ ăn cứng quá nhai mỏi hàm luôn,trân_châu dừa ngon nhưng_mà có_thể làm mềm_xíu được hông chứ ăn cứng quá nhai mỏi_hàm luôn,Positive,1.0,manual
7466384196710515464,highlands,Uống cũng ngon mà tự đi lấy nước cũng hơi làm biếng 🤣,0,2025-02-01 16:44:11,TikTok,thanhbinh2x0x20xx,53,uống cũng ngon mà tự đi lấy nước cũng hơi làm biếng,uống cũng ngon mà tự đi lấy nước cũng hơi làm_biếng,Positive,1.0,manual
7540271470296597255,highlands,vị ấy ngon nhất á,2,2025-08-19 19:24:25,TikTok,mitt._.35,17,vị ấy ngon nhất á,vị ấy ngon nhất á,Positive,1.0,manual
7543154229105410834,highlands,Trà sữa mochi dở ẹc lại còn đắt nữa thà tiền đấy đi mua cốc matcha latte ngon hơn,0,2025-08-27 13:51:03,TikTok,vubaoan2908,81,trà_sữa mochi dở ẹc lại còn đắt nữa thà tiền đấy đi mua cốc matcha latte ngon hơn,trà_sữa mochi dở_ẹc lại còn đắt nữa thà tiền đấy đi mua_cốc matcha latte ngon hơn,Negative,1.0,manual
7539490462236001032,highlands,Ngon😁🥰,0,2025-08-17 16:53:41,TikTok,mesoc.tho,6,ngon,ngon,Positive,1.0,manual
7543370683369702152,highlands,oder anh nhân viên này mang về được hông shop 😗,2,2025-08-28 03:51:14,TikTok,ngocgiau0505,47,oder anh nhân viên này mang về được hông shop,oder anh nhân_viên này mang về được hông shop,Neutral,1.0,manual
7544749928813675271,highlands,Thiệt hả e😂,0,2025-08-31 21:03:11,TikTok,mhieu2078,11,thiệt hả e,thiệt hả e,Neutral,1.0,manual
7548601704020214536,highlands,Highlands mãi đỉnh nha,0,2025-09-11 06:10:17,TikTok,gia.linh4733,22,highlands mãi đỉnh nha,highlands mãi đỉnh nha,Positive,1.0,manual
7543780777310700295,highlands,Hình như vòng tay k được đeo mà nhỉ,0,2025-08-29 06:22:25,TikTok,trinhtuan20030221,35,hình như vòng tay không được đeo mà nhỉ,hình_như vòng_tay không được đeo mà nhỉ,Neutral,1.0,manual
7565156266206610184,highlands,@🐟 hoài lum í,1,2025-10-25 20:50:11,TikTok,q_ieunn,13,hoài lum í,hoài lum í,Neutral,1.0,manual
7536519590797853447,highlands,Uống như nc mũi,0,2025-08-09 16:45:13,TikTok,hanhday265,15,uống như nc mũi,uống như nc mũi,Neutral,1.0,manual
7541485331955843848,highlands,Tôi chưa thử món này,0,2025-08-23 01:54:53,TikTok,wimicoffee.1,20,tôi chưa thử món này,tôi chưa thử món này,Neutral,1.0,manual
7534762162964792072,highlands,trung thành freeze😌,0,2025-08-04 23:05:31,TikTok,nkhanhh11102609,19,trung thành freeze,trung_thành freeze,Neutral,1.0,manual
7536779502845887252,highlands,dỡ nha oder matcha đá xay đem ra ly mochi cug bấm bụng uống ((= tanh mà nhớt nx,0,2025-08-10 09:33:54,TikTok,mauoilami,79,dỡ nha oder matcha đá xay đem ra ly mochi cug bấm bụng uống tanh mà nhớt nx,dỡ nha oder matcha đá xay đem ra ly_mochi cug bấm_bụng uống_tanh mà nhớt nx,Negative,1.0,manual
7564406727434437392,katinat,ê í là đang hay 🤨😤,23,2025-10-23 20:21:36,TikTok,nguyn.nh214,18,ê í là đang hay,ê_í là đang hay,Neutral,1.0,manual
7575596598223307537,katinat,ý là tao đâu phải bò đâu má sao dắt tao jk dòng dòng dj mé,3,2025-11-23 00:04:00,TikTok,nguyen.trang776,58,ý là tao đâu phải bò đâu má sao dắt tao jk dòng dòng dj mé,ý là tao đâu phải bò đâu má sao dắt tao jk dòng dòng dj mé,Neutral,1.0,manual
7598574257032069906,katinat,cái jz shop dng hay mà,1,2026-01-23 22:09:07,TikTok,emhanjetmiennam,22,cái jz shop dng hay mà,cái jz shop dng hay mà,Neutral,1.0,manual
7576701955528721170,katinat,phim hay quá đi à,1,2025-11-25 23:33:25,TikTok,thunguyen50285,17,phim hay quá đi à,phim hay quá đi à,Positive,1.0,manual
7621357720269652744,katinat,tr oii quên đọc tên,0,2026-03-26 07:40:43,TikTok,supersentai024,19,tr oii quên đọc tên,tr oii quên đọc tên,Neutral,1.0,manual
7572447460337976084,katinat,dang hay ma 🤨🤨🤨🫡,0,2025-11-14 12:23:44,TikTok,user686720235,16,dang hay ma,dang hay ma,Neutral,1.0,manual
7623056516514087688,katinat,chời má hất hồn,0,2026-03-30 21:32:42,TikTok,user5624596578316,15,chời má hất hồn,chời má hất_hồn,Neutral,1.0,manual
7573673922732180225,katinat,dẫn chuyện thứ hai ko ai dám chủ nhật 😂😂,1,2025-11-17 19:43:08,TikTok,tyoanh217,40,dẫn chuyện thứ hai không ai dám chủ nhật,dẫn chuyện thứ hai không ai dám chủ_nhật,Neutral,1.0,manual
7573336336109191943,katinat,cái gì vậy trời đang coi mà,1,2025-11-16 21:53:03,TikTok,nhtvy.n,27,cái gì vậy trời đang coi mà,cái gì vậy trời đang coi mà,Neutral,1.0,manual
7593001767055950610,katinat,Bấm quẻ sẽ ở Long Xuyên 😁😁,2,2026-01-08 21:44:56,TikTok,longxuyen96,26,bấm quẻ sẽ ở long xuyên,bấm quẻ sẽ ở long xuyên,Neutral,1.0,manual
7610405634635301639,katinat,có phải cây thốt nốt không em 🥰🥰🥰,0,2026-02-24 19:20:53,TikTok,ng.vnh.phc7,33,có phải cây thốt nốt không em,có phải cây thốt nốt không em,Neutral,1.0,manual
7611132106114761480,katinat,cãnh đep quá,0,2026-02-26 18:22:41,TikTok,lkiuhnh3,12,cãnh đep quá,cãnh đep quá,Neutral,1.0,manual
7611142194149507860,katinat,tuyệt vời lắm 🥰🥰🥰,0,2026-02-26 18:59:07,TikTok,mijikj273,17,tuyệt vời lắm,tuyệt_vời lắm,Positive,1.0,manual
7611196562199118613,katinat,tuyệt vời nhất rồi,0,2026-02-26 22:30:06,TikTok,vo.von19,18,tuyệt vời nhất rồi,tuyệt_vời nhất rồi,Positive,1.0,manual
7610309554727306004,katinat,Đẹp,0,2026-02-24 13:08:08,TikTok,ww.tiktok.hoangyen,3,đẹp,đẹp,Positive,1.0,manual
7592990624061621010,katinat,❎ trà sữa chôm chôm ✅ trà sữa thốt nốt 🤡,0,2026-01-08 21:01:43,TikTok,y.linh_0411,40,trà_sữa chôm chôm trà_sữa thốt nốt,trà_sữa chôm chôm trà_sữa thốt nốt,Neutral,1.0,manual
7599494608711729938,katinat,🥰🥰🥰🥰quá tuyệt vời,0,2026-01-26 09:40:31,TikTok,chichidaily99,17,quá tuyệt vời,quá tuyệt_vời,Positive,1.0,manual
7631489185648640785,katinat,clip này phải viral chi tui🥰,0,2026-04-22 14:56:05,TikTok,t.hanguynngoc,28,clip này phải viral chi tui,clip này phải viral chi tui,Neutral,1.0,manual
7592481188783620885,katinat,coa áp dụng toàn quốc k ạ,6,2026-01-07 12:04:55,TikTok,anhminhdthh,25,coa áp dụng toàn quốc không ạ,coa áp_dụng toàn_quốc không ạ,Neutral,1.0,manual
7592570990962901768,katinat,mua ngồi tại quán có upsize k ạ,1,2026-01-07 17:53:19,TikTok,ghet_em_di,31,mua ngồi tại quán có upsize không ạ,mua ngồi tại quán có upsize không ạ,Neutral,1.0,manual
7554581659740685074,katinat,quá tuyệt vời🥰🥰🥰🥰,0,2025-09-27 08:55:20,TikTok,ngochieu457,17,quá tuyệt vời,quá tuyệt_vời,Positive,1.0,manual
7554967498010690322,katinat,cảnh bình yên quá,0,2025-09-28 09:52:33,TikTok,b.go1901,17,cảnh bình yên quá,cảnh bình_yên quá,Neutral,1.0,manual
7563612121130713874,katinat,chia tui với,0,2025-10-21 16:58:09,TikTok,nguyen.mai446,12,chia tui với,chia tui với,Neutral,1.0,manual
7554919029840872199,katinat,nam mô a di đà Phật,0,2025-09-28 06:44:35,TikTok,phanmai083,19,nam mô a di đà phật,nam mô_a di_đà phật,Neutral,1.0,manual
7554371502674625288,katinat,cảnh quá tuyệt vời ❤️❤️❤️❤️❤️❤️❤️❤️❤,0,2025-09-26 19:21:20,TikTok,giahao61,36,cảnh quá tuyệt vời,cảnh quá tuyệt_vời,Positive,1.0,manual
7541346492771926802,katinat,à không có 🙂‍↕️,0,2025-08-22 16:56:07,TikTok,atihd78,15,à không có,à không có,Neutral,1.0,manual
7553086712298488594,katinat,cảnh đẹp nhat hay hay tuyệt với chức bạn thành công trong việc nhiều sức khỏe 😅😅,0,2025-09-23 08:14:14,TikTok,bnht1212,80,cảnh đẹp nhat hay hay tuyệt với chức bạn thành công trong việc nhiều sức khỏe,cảnh đẹp_nhat hay hay tuyệt với chức bạn thành_công trong việc nhiều sức khỏe,Positive,1.0,manual
7555049177219171073,katinat,ngon quá bạn ơi,0,2025-09-28 15:09:29,TikTok,bung.b4133,15,ngon quá bạn ơi,ngon quá bạn ơi,Positive,1.0,manual
7623269977772557076,katinat,Ly vậy nhiên cá ta,0,2026-03-31 11:21:11,TikTok,my00704,18,ly vậy nhiên cá ta,ly vậy_nhiên cá ta,Neutral,1.0,manual
7623069085651501832,katinat,[Sticker] cho xin name nhạc,0,2026-03-30 22:21:28,TikTok,con.rui.xanh,27,sticker cho xin name nhạc,sticker cho xin name nhạc,Neutral,1.0,manual
7622523484119581461,katinat,ngon.,0,2026-03-29 11:04:21,TikTok,mtyie_zm,5,ngon,ngon,Positive,1.0,manual
7621472706396324628,katinat,ngon,0,2026-03-26 15:06:51,TikTok,fine16032022,4,ngon,ngon,Positive,1.0,manual
7623023324595487495,katinat,Lạt lơ lớ mùi bắp không nghe được mùi matcha,0,2026-03-30 19:23:55,TikTok,tannguyen123_0,44,lạt lơ lớ mùi bắp không nghe được mùi matcha,lạt lơ_lớ mùi bắp không nghe được mùi matcha,Neutral,1.0,manual
7573933364542456594,katinat,katinat đầu tư thật đó 🥳,4,2025-11-18 12:29:50,TikTok,apoloxop,24,katinat đầu tư thật đó,katinat đầu_tư thật đó,Neutral,1.0,manual
7582229578673013521,katinat,nam mô a di đà phật,1,2025-12-10 21:03:21,TikTok,dinhhoan1232,19,nam mô a di đà phật,nam mô_a di_đà phật,Neutral,1.0,manual
7582386446410007297,katinat,nam mô a Di Đà Phật,1,2025-12-11 07:12:28,TikTok,huongle291972,19,nam mô a di đà phật,nam mô_a di_đà phật,Neutral,1.0,manual
7585466245606114066,katinat,Nam Mô A Di Đà Phật,0,2025-12-19 14:27:16,TikTok,nguyenanna17090,19,nam mô a di đà phật,nam mô_a di_đà phật,Neutral,1.0,manual
7583263203871834888,katinat,Nam mô a di đà phật,0,2025-12-13 15:54:23,TikTok,tranlien889,19,nam mô a di đà phật,nam mô_a di_đà phật,Neutral,1.0,manual
7584433691637383943,katinat,Nam mô a Di Đà Phật ❤️❤️❤️❤️,0,2025-12-16 19:36:25,TikTok,mycpo2,28,nam mô a di đà phật,nam mô_a di_đà phật,Neutral,1.0,manual
7586502157101220625,katinat,Nam mô a Di Đà Phật,0,2025-12-22 09:23:09,TikTok,nguynkim480,19,nam mô a di đà phật,nam mô_a di_đà phật,Neutral,1.0,manual
7586846159914976021,katinat,Nam mô a di,0,2025-12-23 07:38:13,TikTok,tuyetanh7453,11,nam mô a di,nam mô_a di,Neutral,1.0,manual
7599609240277811986,katinat,alo sốp oi:))),0,2026-01-26 17:05:21,TikTok,nqtrangcute,14,alo sốp oi,alo sốp oi,Neutral,1.0,manual
7630700751006040852,katinat,cánh đồng bắp đẹp quá,0,2026-04-20 11:56:22,TikTok,user0dhd6ut3bv,21,cánh đồng bắp đẹp quá,cánh đồng bắp đẹp quá,Positive,1.0,manual
7628535762987811605,katinat,tuyệt vời quá,0,2026-04-14 15:55:03,TikTok,miu.miu35675,13,tuyệt vời quá,tuyệt_vời quá,Positive,1.0,manual
7630717538909520658,katinat,bắp ngon quá,0,2026-04-20 13:01:27,TikTok,nguyenhoangduygmail.com,12,bắp ngon quá,bắp ngon quá,Positive,1.0,manual
7628492925479928594,katinat,bắp ngon quá que huong yen binh🥰🥰🥰🥰🥰🥰,0,2026-04-14 13:08:51,TikTok,diu.nguyen419,37,bắp ngon quá que huong yen binh,bắp ngon quá que huong yen_binh,Positive,1.0,manual
7628543932141634324,katinat,hay,0,2026-04-14 16:26:46,TikTok,minh.ng0829,3,hay,hay,Neutral,1.0,manual
7593531395721659157,katinat,Thật ấm áp và sáng toả,0,2026-01-10 08:00:18,TikTok,tran8256,22,thật ấm áp và sáng toả,thật ấm_áp và sáng tỏa,Neutral,1.0,manual
7630750938647462673,katinat,FL mình nha,0,2026-04-20 15:11:07,TikTok,adu_iemanhduong,11,fl mình nha,fl mình nha,Neutral,1.0,manual
7630729928245379848,katinat,Ngon quá dị,0,2026-04-20 13:49:34,TikTok,chonggiatruong1,11,ngon quá dị,ngon quá dị,Positive,1.0,manual
7539930969278677778,katinat,Túi giá bn v ạ,1,2025-08-18 21:23:09,TikTok,khanhphaminin,14,túi giá bn v ạ,túi giá bn v ạ,Neutral,1.0,manual
7539030844536996626,katinat,Làm s để được cái quạt v,2,2025-08-16 11:10:13,TikTok,quinne1906,24,làm s để được cái quạt v,làm s để được cái quạt v,Neutral,1.0,manual
7539148232578220807,katinat,Nhìn thèm quá,1,2025-08-16 18:45:46,TikTok,tadaday,13,nhìn thèm quá,nhìn thèm quá,Positive,1.0,manual
7596594417696932615,katinat,Tiệm mở ở tây ninh đi ạ,0,2026-01-18 14:06:19,TikTok,b.nguyn1462,23,tiệm mở ở tây ninh đi ạ,tiệm mở ở tây_ninh đi ạ,Neutral,1.0,manual
7602217086781522695,phuc_long,Co ai xem xong ma thich nhu minh khong,1,2026-02-02 17:45:06,TikTok,user1665622069813,38,co ai xem xong ma thich nhu minh khong,co ai xem xong ma thich nhu_minh khong,Neutral,1.0,manual
