comment_id,brand,comment_text,like_count,create_time,platform,clean_text,tokenized_text,processed_text,topic,ai_sentiment,ai_sentiment_confidence,ai_topic,human_sentiment
7245874111234700288,highlands,Không được NV giới thiệu dù uống highlands mỗi ngày,0,2023-06-18 11:12:27,TikTok,không được nv giới thiệu dù uống highlands mỗi ngày,không được nv giới_thiệu dù uống highlands mỗi ngày,nv giới_thiệu dù uống mỗi,0,NEU,0.85,Khác/Chung,
7406350573395510272,highlands,"Ngọt , ngọt ù tai",1,2024-08-23 22:02:54,TikTok,"ngọt , ngọt ù tai","ngọt , ngọt ù tai","ngọt , ngọt ù tai",0,NEG,0.9,Hương vị/Chất lượng đồ uống,
7487136619666799616,katinat,Đồ uống Katinat quá ngọt đi. Lần nào uống cũng bảo giảm còn 50 ngọt nhưng ngọt hơn các thức uống bth của các quán khác. Đồ uống ko ngon còn rất ngọt. Bp R&D nên nghiên cứu lại,272,2025-03-29 14:54:20,TikTok,đồ uống katinat quá ngọt đi. lần nào uống cũng bảo giảm còn 50 ngọt nhưng ngọt hơn các thức uống bình thường của các quán khác. đồ uống không ngon còn rất ngọt. bp rồi d nên nghiên cứu lại,đồ uống katinat quá ngọt đi . lần nào uống cũng bảo giảm còn 50 ngọt nhưng ngọt hơn các thức uống bình_thường của các quán khác . đồ uống không ngon còn rất ngọt . bp rồi d nên nghiên_cứu lại,uống ngọt . uống bảo giảm 50 ngọt ngọt thức uống bình_thường khác . uống ngon ngọt . bp d nghiên_cứu,0,NEG,0.8,Hương vị/Chất lượng đồ uống,
7217058905171699712,highlands,@ntmh.kth đi đi 😋😋,9,2023-04-01 19:34:54,TikTok,.kth đi đi,. kth đi_đi,. kth đi_đi,0,NEU,0.85,Khác/Chung,
7442263123623919616,highlands,Tr ơi bữa uống matcha latte tanh mún bỏ cơm,1,2024-11-28 16:42:07,TikTok,tr ơi bữa uống matcha latte tanh mún bỏ cơm,tr ơi bữa uống matcha latte_tanh mún bỏ cơm,tr bữa uống matcha latte_tanh mún bỏ cơm,0,NEG,0.95,Hương vị/Chất lượng đồ uống,
7544225025684009984,highlands,Uống như đấm vào mõm,1,2025-08-30 11:06:18,TikTok,uống như đấm vào mõm,uống như đấm vào mõm,uống đấm mõm,0,NEG,0.9,Khác/Chung,
Y29tbWVudDoxMzQzNzEzMzI0NDQ4MzQwXzc5NzY5NzA3OTQ2NDMzOA==,highlands,Highland bắc ninh có k b,0,2026-03-07 23:51:19,Facebook,highland bắc ninh có không b,highland bắc_ninh có không b,highland bắc_ninh b,0,NEU,0.9,Hỏi đáp thông tin,
7434735274880870400,katinat,@Fat__99 lại nữa r a 😂😂,1,2024-11-08 09:50:10,TikTok,lại nữa rồi a,lại nữa rồi a,a,0,NEU,0.85,Khác/Chung,
7449693387245009920,highlands,Fan Starbuck nhưng dính trà sen vàng hightland 😆😆😆,0,2024-12-18 17:15:17,TikTok,fan starbuck nhưng dính trà sen vàng hightland,fan starbuck nhưng dính trà_sen vàng hightland,fan starbuck dính trà_sen vàng hightland,0,POS,0.9,Giá cả/Khuyến mãi,
-6505016121693759488,phuc_long,Đã thẩm ngon nha,0,2026-03-17 04:01:13,Facebook,đã thẩm ngon nha,đã thẩm_ngon nha,thẩm_ngon,0,POS,0.9,Khác/Chung,
7560273968747740160,highlands,Ai uống đc nc lên men thì hả uống trà mơ mận nha mn,0,2025-10-12 17:04:24,TikTok,ai uống được nc lên men thì hả uống trà mơ mận nha mọi người,ai uống được nc lên_men thì hả uống trà_mơ mận_nha mọi người,uống nc lên_men hả uống trà_mơ mận_nha,0,NEU,0.85,Khác/Chung,
7603667541408640000,katinat,zui dị keke,0,2026-02-06 15:33:46,TikTok,zui dị keke,zui dị_keke,zui dị_keke,0,NEU,0.85,Khác/Chung,
7471890786800860160,highlands,thử món mới matcha phindi dâu j á. uống xong về ải chỉa luôn :(,1,2025-02-16 12:52:38,TikTok,thử món mới matcha phindi dâu gì á. uống xong về ải chỉa luôn,thử món mới matcha phindi_dâu gì á . uống xong về ải chỉa luôn,matcha phindi_dâu á . uống ải chỉa,0,NEG,0.9,Khác/Chung,
7224192042208360448,highlands,dở lắm máaa,10,2023-04-21 00:55:04,TikTok,dở lắm máaa,dở lắm máaa,dở máaa,0,NEG,0.9,Khác/Chung,
2766570292909899776,highlands,Sạch sẻ táo kg uống dc táo nha bà cá,0,2026-05-09 14:39:21,Facebook,sạch sẻ táo không uống được táo nha bà cá,sạch_sẻ táo không uống được táo_nha bà cá,sạch_sẻ táo uống táo_nha bà cá,0,NEU,0.85,Khác/Chung,
-4356692467297889792,phuc_long,Phương AAnh uống nào trúng dt thì thôi ha,0,2026-05-15 05:34:56,Facebook,phương aanh uống nào trúng dt thì thôi ha,phương aanh uống nào trúng dt thì thôi ha,phương aanh uống trúng dt ha,0,NEU,0.85,Khác/Chung,
7439374231756269568,highlands,Đi đâu gặp highland cũng rẽ zô oder trà sen vàng vậy mà,0,2024-11-20 21:51:35,TikTok,đi đâu gặp highland cũng rẽ zô oder trà sen vàng vậy mà,đi đâu gặp highland cũng rẽ zô oder trà_sen vàng vậy mà,gặp highland rẽ zô oder trà_sen vàng,0,NEU,0.85,Khác/Chung,
b9f7f38a44574d377217,katinat,Sao để 2 cuồn chỉ chi vậy kkk,0,2026-05-12 09:07:59,Facebook,sao để 2 cuồn chỉ chi vậy k,sao để 2 cuồn chỉ chi vậy k,2 cuồn k,0,NEU,0.85,Khác/Chung,
7427018871998539776,katinat,hayyy,2,2024-10-18 14:46:34,TikTok,hay,hay,,0,NEU,0.85,Khác/Chung,
7502297995364840448,highlands,Jollibee chào highland nhé,1,2025-05-09 11:28:13,TikTok,jollibee chào highland nhé,jollibee chào_highland nhé,jollibee chào_highland,0,NEU,0.85,Khác/Chung,
7551342151922450432,highlands,review cho mn đỡ tốn tiền:đắng mặn chát🥰,41,2025-09-18 15:24:19,TikTok,review cho mọi người đỡ tốn tiền đắng mặn chát,review cho mọi người đỡ tốn tiền đắng mặn_chát,review đỡ tốn tiền đắng mặn_chát,0,NEG,0.9,Hương vị/Chất lượng đồ uống,
7614429176644809728,phuc_long,Phuc long ten lửa mới uống hết buồn hiu luôn,0,2026-03-07 15:34:17,TikTok,phuc long ten lửa mới uống hết buồn hiu luôn,phuc long ten lửa mới uống hết buồn_hiu luôn,phuc long ten lửa uống hết buồn_hiu,0,NEG,0.9,Khác/Chung,
7060292244922120192,phuc_long,t uống mà không lên t dãy nha,2,2022-02-03 08:40:03,TikTok,tao uống mà không lên tao dãy nha,tao uống mà không lên tao dãy nha,uống dãy,0,NEU,0.85,Khác/Chung,
7487588408139979776,katinat,"OK , CẢM ƠN RẤT NHIỀU",0,2025-03-30 20:07:21,TikTok,"ok , cảm ơn rất nhiều","ok , cảm_ơn rất nhiều","ok , cảm_ơn",0,NEU,0.85,Giá cả/Khuyến mãi,
7481163114379209728,katinat,Ai thử chưa ạ,0,2025-03-13 12:34:06,TikTok,ai thử chưa ạ,ai thử chưa ạ,,0,NEU,0.85,Khác/Chung,
Y29tbWVudDoxMzc3NjA4MTExMDc4MTI5XzI1NjcwMTU5NTY1OTk1ODQ2,phuc_long,Mai mà free thì đừng hỏi tại sao tôi uống😗,1,2026-03-31 15:26:25,Facebook,mai mà free thì đừng hỏi tại sao tôi uống,mai mà free thì đừng hỏi tại_sao tôi uống,mai free đừng hỏi tại_sao tôi uống,0,NEU,0.85,Khác/Chung,
7468250208205729792,highlands,hôm qua đi có thấy đâu..,5,2025-02-06 17:25:25,TikTok,hôm qua đi có thấy đâu..,hôm_qua đi có thấy đâu ..,hôm_qua ..,0,NEU,0.85,Khác/Chung,
1513395938475040000,highlands,gòi gòi cái công cuộc này coi bộ khó à nghen,0,2026-05-04 19:01:52,Facebook,gòi gòi cái công cuộc này coi bộ khó à nghen,gòi gòi cái công_cuộc này coi_bộ khó à nghen,gòi gòi công_cuộc coi_bộ khó à nghen,0,NEU,0.85,Khác/Chung,
5737501161573879808,katinat,Những thức uống sáng tạo từ nông sản Việt đã sẵn sàng đợi Katies và người thân thưởng thức 🍃,0,2026-05-01 04:01:03,Facebook,những thức uống sáng tạo từ nông sản việt đã sẵn sàng đợi katies và người thân thưởng thức,những thức uống sáng_tạo từ nông_sản_việt đã sẵn_sàng đợi katies và người_thân thưởng_thức,thức uống sáng_tạo nông_sản_việt sẵn_sàng đợi người_thân thưởng_thức,0,POS,0.9,Khác/Chung,
cd284b2d00f2f09b59b3,katinat,Katinat rất siêng ra món mới...,0,2026-04-08 09:04:39,Facebook,katinat rất siêng ra món mới.,katinat rất siêng ra món mới .,siêng .,0,NEU,0.85,Khác/Chung,
7578379129800829952,katinat,Cá nhân tui thầy dừa xiêm dẻ cười trà thơm nhưng khó uống nha,0,2025-11-30 12:01:38,TikTok,cá nhân tui thầy dừa xiêm dẻ cười trà thơm nhưng khó uống nha,cá_nhân tui thầy dừa xiêm_dẻ cười trà_thơm nhưng khó uống nha,cá_nhân thầy dừa xiêm_dẻ cười trà_thơm khó uống,0,NEG,0.75,Hương vị/Chất lượng đồ uống,
7493944487761649664,katinat,Ngon,0,2025-04-16 23:12:12,TikTok,ngon,ngon,,0,POS,0.9,Khác/Chung,
7607287640543830016,highlands,:)) HL giờ chán bm,0,2026-02-16 09:41:33,TikTok,hl giờ chán bm,hl giờ chán bm,hl giờ chán bm,0,NEG,0.9,Khác/Chung,
Y29tbWVudDo5NDk4OTU4OTEwNzI2MDVfMTU4NjE0Nzc2MzUxNzA1Ng==,katinat,ĐẸPPPPPP,0,2026-04-17 07:53:17,Facebook,đẹp,đẹp,,0,POS,0.9,Khác/Chung,
7641175981105410048,phuc_long,"tính ra hời, sáng ăn chiều uống được cả ngày luôn",0,2026-05-18 17:25:31,TikTok,"tính ra hời, sáng ăn chiều uống được cả ngày luôn","tính ra hời , sáng ăn chiều uống được cả ngày luôn","tính hời , ăn chiều uống",0,NEU,0.85,Khác/Chung,
7300858029074360320,highlands,Thấy cũng đẹp mà uống ghê lắm :((,0,2023-11-13 15:18:08,TikTok,thấy cũng đẹp mà uống ghê lắm,thấy cũng đẹp mà uống ghê lắm,đẹp uống ghê,0,POS,0.9,Khác/Chung,
7060301125362360320,phuc_long,chắc ra mua uống xem nó có lên cấp ko😅😅,0,2022-02-03 09:14:29,TikTok,chắc ra mua uống xem nó có lên cấp không,chắc ra mua uống xem nó có lên cấp không,chắc mua uống xem cấp,0,NEU,0.85,Khác/Chung,
7631921185321069568,phuc_long,Nhìn thèm thật sự,0,2026-04-23 18:52:15,TikTok,nhìn thèm thật sự,nhìn thèm thật_sự,thèm thật_sự,0,POS,0.9,Khác/Chung,
7493784420413349888,katinat,quá OK rồi,0,2025-04-16 12:51:10,TikTok,quá ok rồi,quá ok rồi,ok,0,NEU,0.85,Giá cả/Khuyến mãi,
7549747943613920256,highlands,đang uống highland luôn:)),2,2025-09-14 08:18:07,TikTok,đang uống highland luôn,đang uống highland luôn,uống highland,0,NEU,0.85,Khác/Chung,
Y29tbWVudDoxNDA4MzI1NzMxMzM5NzAwXzI2MjM5NDk2OTEzMzM1MDQ=,phuc_long,"nay e uống rùi , uống luôn trà mới luôn cũng ngon phết",0,2026-05-07 10:41:22,Facebook,"nay e uống rồi , uống luôn trà mới luôn cũng ngon phết","nay e uống rồi , uống luôn trà mới luôn cũng ngon_phết","e uống , uống trà ngon_phết",0,POS,0.9,Khác/Chung,
7535439064318799872,highlands,Hai ơi bữa trước uống mochi hồng kong xong say luôn😅,0,2025-08-06 18:52:16,TikTok,hai ơi bữa trước uống mochi hồng kong xong say luôn,hai ơi bữa trước uống mochi hồng_kong xong say luôn,bữa uống mochi hồng_kong say,0,NEG,0.9,Khác/Chung,
7497646369230839808,highlands,Còn ko ạ,0,2025-04-26 22:37:20,TikTok,còn không ạ,còn không ạ,,0,NEU,0.85,Khác/Chung,
Y29tbWVudDoxMzk1MjUwNzE1OTgwNTM1Xzk1MTczNzk5NDQ0MDQzMA==,phuc_long,Hồi hộp quá 😂😂,0,2026-04-28 11:49:07,Facebook,hồi hộp quá,hồi_hộp quá,hồi_hộp,0,NEU,0.85,Khác/Chung,
7368426426678599680,highlands,Bảnh là gì 🤔,0,2024-05-13 17:18:02,TikTok,bảnh là gì,bảnh là gì,bảnh,0,NEU,0.9,Hỏi đáp thông tin,
7634169890371069952,phuc_long,định tiết kiệm mà thôi để mai tính,1,2026-04-29 20:18:23,TikTok,định tiết kiệm mà thôi để mai tính,định tiết_kiệm mà thôi để mai_tính,định tiết_kiệm mai_tính,0,NEU,0.85,Khác/Chung,
7473524077899639808,highlands,"Chán lắm, cố vẫn thừa nửa cốc",0,2025-02-20 22:30:32,TikTok,"chán lắm, cố vẫn thừa nửa cốc","chán lắm , cố vẫn thừa nửa_cốc","chán , cố thừa nửa_cốc",0,NEG,0.95,Dịch vụ/Cửa hàng,
7615445760536869888,phuc_long,Có ai pass ly hong ạ,0,2026-03-10 09:19:15,TikTok,có ai pass ly không ạ,có ai pass_ly không ạ,pass_ly,0,NEU,0.85,Dịch vụ/Cửa hàng,
7611132106114759680,katinat,cãnh đep quá,0,2026-02-26 18:22:41,TikTok,cãnh đep quá,cãnh đep quá,cãnh đep,0,NEU,0.85,Khác/Chung,
Y29tbWVudDoxMzQzNzEzMzI0NDQ4MzQwXzE2ODMzNjAyNDk1MDAzOTY=,highlands,Em sẽ không nói rằng Em thích trà sen vàng củ năng không đường đâu ạ :3,1,2026-03-07 14:19:45,Facebook,em sẽ không nói rằng em thích trà sen vàng củ năng không đường đâu ạ 3,em sẽ không nói rằng em thích trà_sen vàng củ_năng không đường đâu ạ 3,nói rằng thích trà_sen vàng củ_năng đường 3,0,POS,0.9,Khác/Chung,
7539030844536989696,katinat,Làm s để được cái quạt v,2,2025-08-16 11:10:13,TikTok,làm s để được cái quạt v,làm s để được cái quạt v,s quạt v,0,NEU,0.85,Khác/Chung,
49f0729989e00b04313c,phuc_long,Phan VietCũng cũng okela nhỉ,0,2026-05-12 03:00:01,Facebook,phan vietcũng cũng ok nhỉ,phan_vietcũng cũng ok nhỉ,phan_vietcũng ok nhỉ,0,NEU,0.85,Giá cả/Khuyến mãi,
cadd6adeb1f8a725aad5,highlands,"PhinĐI Hạnh Nhân: Hương vị “quốc dân” không thể chối từ! Hạnh nhân thơm lừng đi kèm thạch cà phê giòn dai sần sật, uống là dính, nhai là mê.",0,2026-05-05 13:30:04,Facebook,"phinđi hạnh nhân hương vị quốc dân không thể chối từ! hạnh nhân thơm lừng đi kèm thạch cà phê giòn dai sần sật, uống là dính, nhai là mê.","phinđi hạnh_nhân hương_vị quốc_dân không_thể chối_từ ! hạnh_nhân thơm_lừng đi kèm_thạch cà_phê giòn dai_sần sật , uống là dính , nhai là mê .","phinđi hạnh_nhân hương_vị quốc_dân không_thể chối_từ ! hạnh_nhân thơm_lừng kèm_thạch cà_phê giòn dai_sần sật , uống dính , nhai mê .",0,NEG,0.75,Hương vị/Chất lượng đồ uống,
7442206939129560064,highlands,"Cái bóng của ""ở nhà thì ko uống nước"" quá lớn 😭",0,2024-11-28 13:03:58,TikTok,cái bóng của ở nhà thì không uống nước quá lớn,cái bóng của ở nhà thì không uống nước quá lớn,bóng ở nhà uống lớn,0,NEG,0.9,Khác/Chung,
7442225198600529920,highlands,Ước chá sen zàng đỡ ngọt hơn☺️,0,2024-11-28 14:14:54,TikTok,ước chá sen zàng đỡ ngọt hơn,ước chá_sen zàng đỡ ngọt hơn,ước chá_sen zàng đỡ ngọt,0,NEU,0.85,Hương vị/Chất lượng đồ uống,
7356510040813729792,highlands,Nhìn là thấy ngọt rồi,0,2024-04-11 14:36:16,TikTok,nhìn là thấy ngọt rồi,nhìn là thấy ngọt rồi,ngọt,0,NEU,0.85,Hương vị/Chất lượng đồ uống,
7473501593268679680,highlands,phindi matcha dâu nhưng không bỏ dâu đc hmm,0,2025-02-20 21:03:26,TikTok,phindi matcha dâu nhưng không bỏ dâu được hmm,phindi matcha_dâu nhưng không bỏ dâu được hmm,phindi matcha_dâu bỏ dâu hmm,0,POS,0.9,Khác/Chung,
7594766931115599872,phuc_long,Puka nay lạ quá,1,2026-01-13 15:54:45,TikTok,puka nay lạ quá,puka nay lạ quá,puka lạ,0,NEU,0.85,Khác/Chung,
a7d3095b14714050d76a,katinat,quá sáng tạo luônnn,0,2026-04-21 09:01:45,Facebook,quá sáng tạo luôn,quá sáng_tạo luôn,sáng_tạo,0,POS,0.9,Khác/Chung,
7356084429771190272,highlands,ai uống chưa cho xin cảm nhận đi 😳,0,2024-04-10 11:04:43,TikTok,ai uống chưa cho xin cảm nhận đi,ai uống chưa cho xin cảm_nhận đi,uống xin cảm_nhận,0,NEU,0.85,Khác/Chung,
Y29tbWVudDoxMzUxMTExMTEwMzk0NDk2Xzc1Mzk4ODM3MDg3MDM0Nw==,phuc_long,sao dat ko dc,0,2026-03-02 09:47:59,Facebook,sao dat không được,sao dat không được,dat,0,NEU,0.85,Khác/Chung,
7240444402844860416,highlands,Mình có đi Chô này r,4,2023-06-03 20:02:17,TikTok,mình có đi chô này rồi,mình có đi chô này rồi,chô,0,NEU,0.85,Khác/Chung,
5135cdc6db60fbe56de4,phuc_long,Dc áp dụng uống tại chỗ ko ạ,0,2026-05-11 10:31:27,Facebook,được áp dụng uống tại chỗ không ạ,được áp_dụng uống tại_chỗ không ạ,áp_dụng uống tại_chỗ,0,NEU,0.9,Hỏi đáp thông tin,
7521037350567189504,highlands,Hơi ngọt vị hơi lạ😁,1,2025-06-28 23:26:12,TikTok,hơi ngọt vị hơi lạ,hơi ngọt_vị hơi lạ,ngọt_vị lạ,0,NEU,0.85,Hương vị/Chất lượng đồ uống,
288062d653021dcc0090,phuc_long,ĐẶNG MINH NHỰT,0,2026-04-26 06:00:23,Facebook,đặng minh nhựt,đặng_minh_nhựt,đặng_minh_nhựt,0,NEU,0.85,Khác/Chung,
7406209080019380224,highlands,bố mình làm ở bảo tàng lịch sử quốc giá đó,0,2024-08-23 12:53:52,TikTok,bố mình làm ở bảo tàng lịch sử quốc giá đó,bố mình làm ở bảo_tàng lịch_sử quốc_giá đó,bố ở bảo_tàng lịch_sử quốc_giá,0,NEU,0.9,Giá cả/Khuyến mãi,
Y29tbWVudDoxMzk5MjkwMDU4OTA5OTM0XzEyNjgzMDc2ODg4MjkzMjM=,phuc_long,Đinh Nhi quy tụ đầy đủ lun,0,2026-04-27 07:21:14,Facebook,đinh nhi quy tụ đầy đủ luôn,đinh_nhi quy_tụ đầy_đủ luôn,đinh_nhi quy_tụ đầy_đủ,0,NEU,0.85,Khác/Chung,
7525509483222989824,highlands,Nhìn giống hurry khang ấy,1,2025-07-11 00:40:26,TikTok,nhìn giống hurry khang ấy,nhìn giống hurry khang ấy,giống hurry khang ấy,0,NEU,0.85,Khác/Chung,
-7394067998606359552,highlands,The 3rd one is impossible,0,2026-03-12 18:00:46,Facebook,the 3rd one is impossible,the 3 rd one is impossible,the 3 rd one is impossible,0,NEU,0.85,Khác/Chung,
7216978872591869952,highlands,@Nước tương chin chu🧂 @🥜 thử đy,7,2023-04-01 14:24:19,TikTok,tương chin chu thử đy,tương_chin chu_thử đy,tương_chin chu_thử đy,0,NEU,0.85,Khác/Chung,
7560406283801360384,highlands,uống chán lắm,0,2025-10-13 01:37:53,TikTok,uống chán lắm,uống chán lắm,uống chán,0,NEG,0.9,Khác/Chung,
7374372181386330112,highlands,"Hong uống đâu, lỡ mất xe 🥺",0,2024-05-29 17:50:35,TikTok,"không uống đâu, lỡ mất xe","không uống đâu , lỡ mất xe","uống , lỡ mất xe",0,NEU,0.85,Khác/Chung,
7637371967901630464,phuc_long,Có hôm dậy trễ quá chỉ kịp uống nước lọc rồi đi làm,0,2026-05-08 11:24:04,TikTok,có hôm dậy trễ quá chỉ kịp uống nước lọc rồi đi làm,có hôm dậy trễ quá chỉ kịp uống nước lọc rồi đi làm,hôm dậy trễ kịp uống lọc,0,NEU,0.85,Khác/Chung,
7355115955599110144,highlands,"Dâu tằm uống dở lắm. Mà ra cửa hàng, nvien tư vấn như chạy KPI ấy. K bh uống lại ạ.",1,2024-04-07 20:26:29,TikTok,"dâu tằm uống dở lắm. mà ra cửa hàng, nvien tư vấn như chạy kpi ấy. không bh uống lại ạ.","dâu tằm uống dở lắm . mà ra cửa_hàng , nvien tư_vấn như chạy kpi ấy . không bh uống lại ạ .","dâu tằm uống dở . cửa_hàng , nvien tư_vấn chạy kpi ấy . bh uống .",0,NEG,0.9,Khác/Chung,
