clean_text,true_label,topic
"sáng nay tui mới thử, ngon hơn tui tưởng tượng nhiều",POS,3
"bánh mì nóng giòn, duyệt!",NEU,3
tui uống trà mận thì tui thấy không ngon cho lắm,NEG,3
cho mình order 1 bánh mì que nhiều pate,NEU,3
trùng khớp đáp án với katinat nhe,NEU,3
pate hơi mặn so với khẩu vị tui,NEG,3
ngày nào cũng nói giảm cân mà vẫn ăn đều,NEU,3
"món này ngon lắm nha, mà nhìn đẹp mắt kiểu như hoạt hình ấy. k",POS,3
có kem việc quất không ạ,NEU,3
ngon quá dị,POS,3
highland có iu ha,NEU,3
nay co kem qua trời luôn kìa nhìn ngon,POS,3
dingtea sơn tâywow ngon quá shop ơi,POS,3
chưa thử bánh mì mà nước ngon kk,POS,3
trong mắt tui chỉ có cafe phindi hạnh nhân,NEU,3
"thịt meat deli ăn nó mọng nước, cái này là tui confirm nha",NEU,3
siêu rẻ luôn,POS,3
đem có viên vào ăn được không ạ,NEU,3
đợi nó ở hl,NEU,3
ủa vẫn thế mà,NEU,3
"bánh mì giòn, thịt ủ mát ngon, duyệt",POS,3
đá xay ngon vch,POS,3
mà mọi người ơi cho mình hỏi ở highland món nào best seller ngon nhất vậy ạ,POS,3
cửa lưới chống muỗi huế,NEU,3
"view triệu đô, matcha tỷ điểm !",NEU,3
món này ngon lắm á ngon mún xỉu,POS,3
ngon quá bạn ơi,POS,3
uống cũng ngon mà tự đi lấy nước cũng hơi làm biếng,POS,3
6 ly rẻ nhất là bn dị trời,POS,3
xoài đào ngon hơn phúc bồn tử nha nhưng mà uống xong bị đắng mồm nhắm,NEG,3
tuyệt,POS,3
fan cứngmi emquá dthuong,NEU,3
"rất rcm bánh mì nha, siêu ngon siêu chất lượng",POS,3
cà phê ngon nhưng không có nước uống,POS,3
có chó ăn nên tui không ăn bánh mì bên đây nx,NEU,3
có bánh khác không,NEU,3
pandan coffee ngon lắm ad ơi,POS,3
pha bằng hạt ro à bạn,NEU,3
ăn xog có dí không shop,NEU,3
bồ thì sửa hồ sơ còn tôi là nạn nhân của,NEU,3
"nhìn là thấy đầy đặn, không bị kiểu ít nhân",NEU,3
bánh mì giòn rụm nha,NEU,3
bánh mì này là thập cẩm đúng không mọi người,NEU,3
"lớp foam matcha bồng bềnh, mịn mướt mang tầng vị umami béo mượt của matcha từ vùng shizuoka, nhật bản. nước dừa xiêm thanh mát, dễ chịu giải nhiệt ngày nắng nóng. ngon quá katies ơi, nhớ cái hẹn sáng mai thứ 7 ghé katinat thưởng thức món mới nha!!",POS,3
mọi người rv tui dòng bánh nào ngon đii,POS,3
diệu thuy phan ngọc tuyền về chợ gạo ăn nhann,NEU,3
freeze trà xanh ngon mà bây,POS,3
uống rồi ngon lắm luôn,POS,3
mà chưa có ở gia lai cũ,NEU,3
móa nó ngon,POS,3
biết mai ăn gì rồi đó,NEU,3
phindi dừa môn ở đâu có ạ,NEU,3
mọi người ơi cho em hỏi ở highlands có cho đem bánh kem ở ngoài vào không ạ,NEU,3
hai cái thì phúc bồn tử ngon hơn nhiều ấy,POS,3
hôm trc vừa uống xog ngon,POS,3
nhìn mà đói bụng luôn,NEU,3
món gì cũng 5đ chỉ có bạc xỉu là 7đ,NEU,3
đác thơm hôm nay ăn cảm giác hơi ngọt so với mọi khi,POS,3
cty tui cho hộp 2 cái này nhìn không biết bánh ngon không nhưng thấy hộp sang và đẹp đã,POS,3
ở đây bán bánh mì ngon lắm,POS,3
lấy cái bánh không nhân chấm vô cái kem mặn thử đi,NEG,3
đâu có nhiều trân châu vậy đâu,NEU,3
khu này có chỗ để oto không vậy ạ,NEU,3
bánh lava chảy ngon nha.,POS,3
"uống rồi không ngon , mọi người nên gọi loại khác",NEG,3
sáng ăn sang,NEU,3
cơ sở này có kem không ?,NEU,3
ngon quá nhìn muón ăn luôn,POS,3
"oi, tuần vừa rồi uống 3 cốc trà sen của 3 chỗ khác nhau mà không ngon bằng hl",NEG,3
an chiuống thơm ngon đỉnh,POS,3
"ngon mỗi trà, freeze vị bình thường cf thì",POS,3
bánh mì nhìn hấp dẫn ghê,POS,3
highlands có cho đem bánh kem vào không ạ,NEU,3
"ê gu tui tao thích kiểu lớp foam matcha đắng zị á, cái trân châu bắp cũng ngon chắc tại tao thích ăn bắp",POS,3
ê cái houjicha ngon vcvcvxvxvxvcgdusbdvjdjdbdbdhdh mochi bình thường mà mọi người,POS,3
"sáng nay vừa ghé, vẫn ngon như mọi khi",POS,3
cafe phuc long ngon ạ,POS,3
bác hồ thật,NEU,3
sao ít tym thế nhỉ??,NEU,3
croissant nhìn bơ bơ ngon ghê,POS,3
ly 49 quảng cáo 19k nhưng mà ngon nên tha thứ,POS,3
là phải ăn uống thả tiếng kiểu chết đói vậy mới ngon hả?,POS,3
ủa ông có râu cùng quê với mình,NEU,3
không ngon mọi người ơi,NEG,3
thơm nhưng vị nhạt quá.uống giải khát thì được chứ nhâm nhi thì không ngon,NEG,3
tuyệt vời nhất rồi,POS,3
thịt ủ mát meatdeli là nhất rồi,POS,3
vũ thái thiệnvật chất quyết định ý thức là đây chứ đâu k,NEU,3
zũ xinh gái cmt đi,POS,3
kem trên trà sen có trứng không ạ?,NEU,3
"chi nhánh chỗ tui nv làm bánh mì nhanh, ưng",POS,3
tao thấy ngon mà s nhiều ng chê v,POS,3
cưng của tui ngon,POS,3
mở thêm khu vực nam từ liêm hoài đức thì ngon,POS,3
ngon lo cả nhà,POS,3
dung trantoi co,NEU,3
ngon không mọi người ơi?,NEU,3
katinat ở cát bà ngon lắm luôn,POS,3
chưa thấy món nào của pl ngon,POS,3
quán đẹp. view xịn. đồ uống ngon. cafe chất. toilet thì luôn kẹt . sẽ đến khi cuối tuần.,POS,3
tuyệt vời quá..,POS,3
coó bánh mì chay không,NEU,3
quá tuyệt vời,POS,3
trâm huỳnhđừng matcha là được ngọc thạch,NEU,3
sáng ăn nhanh gọn,NEU,3
ủn650 lê đi ra ăn bánh mọi người,NEU,3
chê nhé 2l,NEU,3
"nếu đà nẵng hội an huế là lựa chọn du lịch cho kỳ nghỉ lễ dài lần này, thì highlands coffee sẽ là trạm dừng chân giúp hành trình của bạn thêm chill, thêm ngon và luôn đúng gu",POS,3
biết zởn dữ luôn hé,NEU,3
hời ơi tui thử dừa môn mà nó lạ lắm,NEG,3
sốp đừng chớt nha matcha ngon lúm,POS,3
ai biết chỉ tui với,NEU,3
món này ngon nhưng nghe toàn mùi sirup dưa hấu thôi. hơi hoá học 1 chút,NEG,3
uy cầu không ra bánh dẻo thập cẩm,NEU,3
tạm thời nó bị trộm có mấy hum thôi rồi nó lại quay vìa là coá thật luôn ý,NEU,3
phindi dừa môn ngon vậy thì không cho vào menu,POS,3
ngon mà ước gì có thêm miếng dưa hấu,POS,3
nhìn hình thôi mà chảy nước miếng,NEU,3
"bánh mì đầy đặn, ăn xong là no tới tận trưa",POS,3
nhìn là thấy ngon rồi,POS,3
ngon quá an,POS,3
không lường trc được,NEU,3
nhii hoàng theo con thì ly cf ngon thì sao,POS,3
trân châu dừa ngon nhưng mà có thể làm mềm xíu được hông chứ ăn cứng quá nhai mỏi hàm luôn,POS,3
highlands ngon mà mắc quá uống trà sen vòi trà thạch vải chứ tao sợ mấy cái khác không ngon cho lắm,NEG,3
"hông biết quay xong có xem lại trước khi đăng hông, mà bạn diễn viên mới cắn miếng bánh đã gật gù biểu cảm ngon rồi. chưa kịp nhai thì làm sao biết bánh ngon hay dỡ?",POS,3
ủa thấy bưởi ngon mà ta,POS,3
cuối tuần ghé ăn thử,NEU,3
phin dâu tao đổi kem matcha thành kem thường á. ngon lắm,POS,3
ăn gà chiên giòn cay haiz,NEU,3
"mấy nay không biết ăn gì, may thấy clip này",NEU,3
sáng bánh mì cafe là chuẩn bài,POS,3
bữa mình ăn kem nằm lọt thỏm trong ly giấy cao kều. nhìn cục kem nhỏ hẳn và xiêu vẹo. vị kem bthuong nhưng cà phê ngon đã cứu vớt. mà vẫn thấy thất vo,POS,3
đợi hơi lâu tí nhưng được cái bánh nóng hổi,POS,3
ăn là ghiền,POS,3
có lẽ phải ngon lắm nhi,POS,3
tuyệt vời lắm,POS,3
"bánh mì nóng hổi, nhân chất lượng thật.",POS,3
ê đồ uống đây ngon,POS,3
mình thấy khoai môn ngon mà nhỉ,POS,3
huong tran cái tháng ó đâm lâu vãi chưỡng,NEU,3
đắt nhất cái hộp,NEG,3
ý là highlands ơi mình để nhạc phim được không,NEU,3
tao uống thấy ngon mà 3 tao cứ kêu giống cám lợn,POS,3
thiếu bánh mì,NEU,3
biết ngại không,NEU,3
croissant ơ đây ăn ngon hơn mâ y chô kha c,POS,3
tuyệt vời thế,POS,3
"bánh mì giòn, mỗi tội ăn hơi rơi vụn.",NEU,3
"nhìn hình thì ngon, mà không biết vị thật thế nào",POS,3
bánh ngon không tụi bây,POS,3
"có thể nào ra lại món trà dưa hấu không ạ, ngon như vậy mà không có trong menu tiếc thật",POS,3
không ngon nhe,NEG,3
sáng ăn vậy là đủ no,NEU,3
bánh croissant matcha mochi là cực phẩm cho ai thích sự kết hợp độc đáo với lớp vỏ bánh giòn tan bao bọc bên trong là lớp nhân mochi matcha dẻo mướt.,POS,3
quán đẹp món ngon,POS,3
"tra nhạt nhạt, rất rất nhạt luôn ấy, trước có món trà tuyết xoài đào ngon mà không hiểu sao không bán nữa zợ",NEG,3
"ủa, lyy đâuu",NEU,3
ê chỗ này quen vãi,NEU,3
tui uống thử 2 loại này rồi thanh mát nói chung ngon lắm .,POS,3
kem muối này có thể oder mai về được không ạ,NEU,3
bữa giới thiệu món mới kêu thử ly dừa môn nó ngán mà nó ngấy,NEG,3
"không ngon , cách phục vụ khách hàng rất chán , khách tự order tự lấy đồ , đi uống phát bực",NEG,3
đài mạnh thơ huệ nghi bằng huy vi ngô dũng phương hạ hiệp,NEU,3
phindi hạnh nhân và mấy đồ kem cheese gánh còng lưng,POS,3
cn mới view đỉnh thật,POS,3
dang tram nhìn mát mắt ghê,POS,3
có mom nào uốn phin matcha dâu bị ải chỉa không ạ,NEG,3
ngon nha mấy ní,POS,3
ê cái mứt dâu của phindi matcha dâu ngon á tr. có thể nào bỏ cafe mình làm matcha dâu thoi được không cái cafe nó lấn hết mùi matcha luôn é. nói chung fan hl nên uống cũng được,POS,3
"phinđi matcha dâu là cái chắc luônhoàng phương, nhým",NEU,3
matcha latte ưa,NEU,3
matcha dâu nó dờ ở á,NEG,3
trân châu khoai môn ngon lắm ý,POS,3
chỗ tôi 29k,NEU,3
ngon vai iu,POS,3
phindi hạnh nhân mãi đỉnh,POS,3
matcha trứng vịt lộn nấu nước dừa,NEU,3
matcha đúng khum ạ,NEU,3
"uống 2 hôm trc không ngon, quá ngọt, nhiều đá. còn đắt nữa",NEG,3
rau ớt đầy đặn,NEU,3
khét đấy rừng,NEU,3
trong các brand thích nhất highlands.ai giống mik thì tym,POS,3
fan cứngphạm huỳnh quýcái bánh 5chụcryan le,NEU,3
ngon nha shop thơm thanh dịu nhẹ,POS,3
"freeze dâu tằm không có thạch nha, topping có vài quả dâu tằm, uống cũng ngon",POS,3
em ăn rồi ngon quá,POS,3
topping khoai môn ngon nhe,POS,3
có matcha kìa,NEU,3
recommen cho mấy bà kêu freeze nên kêu ít ngọt,NEU,3
nước ngon mà cốc siêu đẹp ạ,POS,3
không ngon đâu các ông à,NEG,3
trà ngon đậm vị,POS,3
đã không ngon mà còn mắc nè,NEG,3
kb có ngon không ?? chứ thấy bảo đắt. nên không dám uống và vào,NEG,3
quán ưng nhất,POS,3
"mấy cái pro ngon thì chạy có 1 thgian ngắn rồi bỏ . ví dụ trà táo, trà xoài. còn món dở ẹt để quài trà bưởi.",NEG,3
"oai giời đẹp trai quá ạ, đồ uống ngon ạ",POS,3
ngon quá dạ,POS,3
vị ấy ngon nhất á,POS,3
nhìn vậy chứ ăn no phết đấy,NEU,3
"matcha dâu mãi đỉnh, may quá đã quay lại",POS,3
ngon nha hqa mới uống,POS,3
để xem ngon không,POS,3
"tôi uống rồi, ngon lắm đó",POS,3
bắp ngon quá que huong yen binh,POS,3
món ruot cua tui thoi,NEU,3
ăn sáng của b hết 90k 2 bát phở bò ngon,POS,3
bánh mì có pate không ta,NEU,3
bình dương chỗ nào,NEU,3
"không hề nói quá, bánh mì ngon thật",POS,3
moa nó ngon,POS,3
freeze dừa ngon nha bây,POS,3
bánh mì que pate cột đèn,NEU,3
anh đẹp đồ ngon,POS,3
tuyệt vời quá,POS,3
tuyệt,POS,3
thôi đã đắt còn tự phục vụ,NEG,3
bánh mì thập cẩm nhìn đầy đặn thiệt,NEU,3
đà nẵng không co à,NEU,3
cafe ngon. isaac đẹp,POS,3
món xoài này ăn bao dính,NEU,3
đã thử ngon lắm á,POS,3
hoàng thu hiềnu mê luôn roài,POS,3
tao thấy trà ngon hợ freze í kiến riêng,POS,3
thịt mèo chấm kem mặn đi,NEG,3
cn vũng tàu có chưa bạn?,NEU,3
giá mới à chắc ngon,POS,3
"sandwich ở đây nhân đầy đặn, ăn là no",NEU,3
phindi dừa môn ngon mà. dặn làm ít ngọt uống ngon vãi. tưởng sữa dừa mà thử thấy giônga kem muỗi hơn.,POS,3
ngon đấy thêm một ly cà phê muối nữa nha,POS,3
món hót hôm qua mới uống xong ngon thật sự,POS,3
tui cũng dị,NEU,3
"quán nào cũng đông vãi, đợi hơi lâu tí nhưng ngon",POS,3
đừng matcha là được ngọc thạch,NEU,3
vừa đắt vừa chán,NEG,3
sandwich ăn có no không ta,NEU,3
hôm bữa ăn thử thấy cũng ổn áp,POS,3
view đỉnh nha,POS,3
trời ơi vị phindi matcha dâu gớm quá trời rén ngang không dám thử nốt vị kia á,NEG,3
kim ngân bro ăn qua hết rồi phải không thì cái nào ngon nhất dị,POS,3
ăn sáng kiểu này là y bài,NEU,3
thông ee có bánh mì bự nè,NEU,3
tôi chưa thử món này,NEU,3
chào hàng đi cưng,POS,3
minh vũđẹp xỉu,POS,3
thật lòng mà nói mình cũng hợp với robusta hơn. afrabica vị nó không hợp với đa số ng vn nhưng không hợp không có nghĩ là nó không ngon.,NEU,3
roi hk lắm lấy gì ăn,NEU,3
ăn bánh trừ cơm được khum,NEU,3
ngon không dị bà con để bjk tối đặt uống với,POS,3
sieu mlem nên ăn thử,NEU,3
"ngon, bổ, rẻ",POS,3
bán em ổ bánh mì,NEU,3
đang kinke chị iu hỏ,NEU,3
bánh mì vậy là quá ok cho buổi sáng rồi,POS,3
thịt con duolingo ngon nhe,POS,3
ăn xong tỉnh táo làm việc hẳn,NEU,3
ước bánh mì ngon như 10 mấy năm trước,POS,3
kem dí kìa gần nhà tao có bao tao đi,NEU,3
nước ngon người pha cũng ngon,POS,3
thảo trămfan matcha,NEU,3
ông kia tay trắng phát sáng luôn tưởng đắp kem trộn không đó,NEU,3
nghe câu mở đầu là thấy hợp vía rồi đó,NEU,3
á mày đỉnh,POS,3
nay thử cả 2 vị .không ngon,NEG,3
pate hơi mặn tí nhưng ngon,POS,3
ngon lắm nhg hơi mắc,NEU,3
