comment_id,brand,comment_text,like_count,create_time,platform,user_name,text_length,clean_text,clean_text_length,tokenized_text,token_count,sentiment_label,sentiment_score,source,topic_id
7614425647108490004,phuc_long,Chưa thấy bán trên app :(,0,2026-03-07 15:20:38,TikTok,conmeo.1197,25,chưa thấy bán trên app,22,chưa thấy bán trên app,5,Neutral,1.0,manual,0
7614434142965334801,phuc_long,Mỹ tho có k ạ,0,2026-03-07 15:53:42,TikTok,ttbae.1609,13,mỹ tho có không ạ,17,mỹ_tho có không ạ,4,Neutral,1.0,manual,0
7614400139578393352,phuc_long,ý là mua nước size L là đc hả mn?,0,2026-03-07 13:43:39,TikTok,ly.c.chng.th.ci,33,ý là mua nước size l là được hả mn,34,ý là mua nước size_l là được hả mn,9,Neutral,1.0,manual,3
7614330319840559889,phuc_long,Ko thấy trên app,0,2026-03-07 09:10:46,TikTok,tam.bang,16,không thấy trên app,19,không thấy trên app,4,Neutral,1.0,manual,0
7614135901468148501,phuc_long,Xinh mấy bà ơi 🥰,2,2026-03-06 20:36:17,TikTok,trantranneff,16,xinh mấy bà ơi,14,xinh mấy bà ơi,4,Neutral,1.0,manual,3
7614319042329838356,phuc_long,phải mua tận nơi à.các app có k ạ,0,2026-03-07 08:27:04,TikTok,mandylee6881989,33,phải mua tận nơi à các app có không ạ,37,phải mua tận nơi à các app có không ạ,10,Neutral,1.0,manual,3
7614124117998093074,phuc_long,có dữ nhiệt hay tái sử dụng đc k?,0,2026-03-06 19:50:27,TikTok,lashlei4,33,có dữ nhiệt hay tái sử dụng được k,34,có dữ_nhiệt hay tái sử_dụng được k,7,Neutral,1.0,manual,3
7613794928893575944,phuc_long,Đúng ngày 8-3 mới bán hả bạn,0,2026-03-05 22:33:04,TikTok,tructran867,28,đúng ngày mới bán hả bạn,24,đúng ngày mới bán hả bạn,6,Neutral,1.0,manual,3
7614138569113764616,phuc_long,Chọn màu dc ko,0,2026-03-06 20:46:33,TikTok,gocchillpingpong,14,chọn màu được không,19,chọn màu được không,4,Neutral,1.0,manual,0
7614429176644813586,phuc_long,Phuc long ten lửa mới uống hết buồn hiu luôn,0,2026-03-07 15:34:17,TikTok,cherry.1993_1993,44,phuc long ten lửa mới uống hết buồn hiu luôn,44,phuc long ten lửa mới uống hết buồn_hiu luôn,9,Negative,1.0,manual,2
7625574365833102098,phuc_long,mua nước gì cũng đc hả phúc long,0,2026-04-06 16:23:20,TikTok,thaong67820349191,32,mua nước gì cũng được hả phúc_long,34,mua nước gì cũng được hả phúc_long,7,Neutral,1.0,manual,3
7636742136344396562,phuc_long,Mình uống vị hồng trà sữa vs trà sữa ô lông vs trà lucky tea rố 3 cái đều ngon,1,2026-05-06 18:39:57,TikTok,tuenieeee08,78,mình uống vị hồng trà_sữa với trà_sữa ô lông với trà lucky tea rố cái đều ngon,78,mình uống vị hồng_trà_sữa với trà_sữa ô_lông với trà lucky tea rố cái đều ngon,15,Neutral,1.0,manual,2
7636441478444925716,phuc_long,trà ngon đậm vị,0,2026-05-05 23:13:16,TikTok,thanhhangmap,15,trà ngon đậm vị,15,trà ngon đậm_vị,3,Positive,1.0,manual,1
7636388581469012756,phuc_long,tuyệt,0,2026-05-05 19:48:03,TikTok,quang.minh4671,5,tuyệt,5,tuyệt,1,Positive,1.0,manual,3
7632341746928124692,phuc_long,Tuyệt,1,2026-04-24 22:04:13,TikTok,anhkysuu,5,tuyệt,5,tuyệt,1,Positive,1.0,manual,3
7635026245541004040,phuc_long,"CHECK, MY REPOST",0,2026-05-02 03:41:28,TikTok,bachtravietnam,16,check my repost,15,check my repost,3,Neutral,1.0,manual,3
7624387231268881170,phuc_long,Sao k có q7. 😥😥,1,2026-04-03 11:36:42,TikTok,boo.ndiboo,15,sao không có q,14,sao không có q,4,Neutral,1.0,manual,0
7602658587802190600,phuc_long,nể quả ship cái ly không qua thiệt 🤣,4,2026-02-03 22:18:20,TikTok,chuntinn99,36,nể quả ship cái ly không qua thiệt,34,nể quả ship cái ly không qua thiệt,8,Neutral,1.0,manual,0
7602788028567749384,phuc_long,cho ly trà sữa 15k đê,0,2026-02-04 06:40:53,TikTok,diennguyen2555,21,cho ly trà_sữa k đê,19,cho ly_trà_sữa k đê,4,Neutral,1.0,manual,2
7602863406333526805,phuc_long,Bên hết người có năng lực làm quản lý hả,0,2026-02-04 11:33:21,TikTok,teamtnb,40,bên hết người có năng lực làm quản lý hả,40,bên hết người có năng_lực làm quản_lý hả,8,Neutral,1.0,manual,3
7602674189024674580,phuc_long,Bán mình 15k thạch nha,1,2026-02-03 23:18:59,TikTok,xmdiamante,22,bán mình k thạch nha,20,bán mình k thạch_nha,4,Neutral,1.0,manual,0
7602869539076047624,phuc_long,coa thật là có bình giữ nhiệt ko ạ? hay mua về ko có bình giữ nhiệt bên trong rồi phải chứng minh ạ,0,2026-02-04 11:57:00,TikTok,nam.vn3440,99,coa thật là có bình giữ nhiệt không ạ hay mua về không có bình giữ nhiệt bên trong rồi phải chứng minh ạ,104,coa thật là có bình_giữ nhiệt không ạ hay mua về không có bình_giữ nhiệt bên trong rồi phải chứng_minh ạ,21,Neutral,1.0,manual,3
7602810833232200466,phuc_long,Ly này để đủ thạch không v?,0,2026-02-04 08:09:18,TikTok,sayjinperfume,27,ly này để đủ thạch không v,26,ly này để đủ thạch không v,7,Neutral,1.0,manual,0
7602670512640148245,phuc_long,BỎ THẠCH CHO NGƯỜI TA KÌA BÀ,3,2026-02-03 23:04:35,TikTok,trucphapan,28,bỏ thạch cho người ta kìa bà,28,bỏ thạch cho người ta kìa bà,7,Neutral,1.0,manual,3
7602745619657032456,phuc_long,"mình khổ vì 15k lắm phải ko ạ, bữa nào a qua bố thí cho",0,2026-02-04 03:56:12,TikTok,bachly1992,55,mình khổ vì k lắm phải không ạ bữa nào a qua bố thí cho,55,mình khổ vì k lắm phải không ạ bữa nào a qua bố_thí cho,14,Neutral,1.0,manual,0
7602857791267767060,phuc_long,"phải gửi chi tiết video bỏ bình vào box xong đóng gói cho shipper thì t mới đặt nha, k lại đc cái box không hay ly 0 🤣",0,2026-02-04 11:11:35,TikTok,mortalt_naraka,118,phải gửi chi tiết video bỏ bình vào box xong đóng gói cho shipper thì t mới đặt nha không lại được cái box không hay ly,119,phải gửi chi_tiết video bỏ bình vào box xong đóng_gói cho shipper thì t mới đặt nha không lại được cái box không hay ly,25,Neutral,1.0,manual,0
7473459197792666376,highlands,"mình uống cả 2 rồi. đều rất ngọt. phindi matcha dâu uống nó kỳ kỳ, không hòa hợp. Phindi dừa môn thì rất rõ vị dừa ngọt và bao béo ngậy . mau chán lắm",183,2025-02-20 18:18:50,TikTok,userdv0c12p3aw,150,mình uống cả rồi đều rất ngọt phindi matcha dâu uống nó kỳ kỳ không hòa hợp phindi dừa môn thì rất rõ vị dừa ngọt và bao béo ngậy mau chán lắm,142,mình uống cả rồi đều rất ngọt phindi matcha dâu uống nó kỳ_kỳ không hòa_hợp phindi dừa_môn thì rất rõ vị dừa ngọt và bao_béo ngậy mau_chán lắm,28,Negative,1.0,manual,2
7473508091071578887,highlands,"Team ko ngọt thì kêu không đường lun nha, ko đường cũng ngọt roy",1,2025-02-20 21:28:34,TikTok,yungyung1988,64,team không ngọt thì kêu không đường lun nha không đường cũng ngọt roy,69,team không ngọt thì kêu không đường lun_nha không đường cũng ngọt roy,13,Neutral,1.0,manual,0
7473765986735719186,highlands,Bữa giới thiệu món mới kêu thử ly dừa môn nó ngán mà nó ngấy 😳😳,0,2025-02-21 14:09:17,TikTok,tsinyourarea,63,bữa giới thiệu món mới kêu thử ly dừa môn nó ngán mà nó ngấy,60,bữa giới_thiệu món mới kêu thử_ly dừa môn nó ngán mà nó ngấy,13,Neutral,1.0,manual,3
7475663775203754760,highlands,phin dâu t đổi kem matcha thành kem thường á. ngon lắmmm,0,2025-02-26 16:53:41,TikTok,thch.cmt.do68,56,phin dâu t đổi kem matcha thành kem thường á ngon lắmmm,55,phin dâu t đổi kem matcha thành kem thường á ngon lắmmm,12,Neutral,1.0,manual,1
7475075394041152264,highlands,giữ lại dừa môn giúp tuii,0,2025-02-25 02:50:47,TikTok,tuitenwuan06,25,giữ lại dừa môn giúp tuii,25,giữ lại dừa môn giúp tuii,6,Neutral,1.0,manual,3
7475319064702075666,highlands,Xin ct với ạ 😂,0,2025-02-25 18:36:01,TikTok,donstayloveme,14,xin ct với ạ,12,xin ct với ạ,4,Neutral,1.0,manual,3
7476382356188185362,highlands,Phindi dừa môn ngon mà. Dặn làm ít ngọt uống ngon vãi. Tưởng sữa dừa mà thử thấy giônga kem muỗi hơn.,0,2025-02-28 15:22:15,TikTok,thaoday8686,101,phindi dừa môn ngon mà dặn làm ít ngọt uống ngon vãi tưởng sữa dừa mà thử thấy giônga kem muỗi hơn,98,phindi dừa môn ngon mà dặn làm ít ngọt uống ngon_vãi tưởng sữa dừa mà thử thấy giônga kem muỗi hơn,21,Positive,1.0,manual,2
7475023042973352722,highlands,Trời ơi vị phindi matcha dâu gớm quá trời 😂 rén ngang ko dám thử nốt vị kia á,1,2025-02-24 23:27:19,TikTok,hannahnguyen2411,77,trời ơi vị phindi matcha dâu gớm quá trời rén ngang không dám thử nốt vị kia á,78,trời ơi_vị phindi matcha dâu_gớm quá trời rén ngang không dám thử nốt_vị kia á,15,Neutral,1.0,manual,0
7475239642662159122,highlands,Phindi matcha dâu uống ngang không tả nổi. Vị nó không hợp nhau🥺🥺🥺.,4,2025-02-25 13:27:54,TikTok,minhsoan2389,67,phindi matcha dâu uống ngang không tả nổi vị nó không hợp nhau,62,phindi matcha dâu uống ngang không tả nổi_vị nó không hợp nhau,12,Neutral,1.0,manual,2
7475355918722630407,highlands,Không tim mặt nổi mụn🥺🗽⃢⃢🗿,1,2025-02-25 20:59:05,TikTok,_cuong.yeu.thu_,26,không tim mặt nổi mụn,21,không tim mặt nổi mụn,5,Neutral,1.0,manual,0
7464447983137964807,highlands,Cờ roi sừng 🥲 Im dying,37,2025-01-27 11:30:57,TikTok,long.capricorn,22,cờ roi sừng im dying,20,cờ roi sừng_im dying,4,Neutral,1.0,manual,0
7463709548679938823,highlands,"Highland này giống ở vincom gần hồng Hà á, ngày nào cũng qua nhìn y hệt",1,2025-01-25 11:45:13,TikTok,lkngoc3113,71,highland này giống ở vincom gần hồng hà á ngày nào cũng qua nhìn y hệt,70,highland này giống ở vincom gần hồng_hà á ngày nào cũng qua nhìn y_hệt,14,Neutral,1.0,manual,1
7470527744439894802,highlands,Kem muối này có thể oder mai về đc không ạ,1,2025-02-12 20:43:18,TikTok,t_22th10,42,kem muối này có thể oder mai về được không ạ,44,kem muối này có_thể oder_mai về được không ạ,9,Neutral,1.0,manual,0
7567732316668445441,highlands,Ủa kem đó mua riêng ko mua nước được ko ạ,0,2025-11-01 19:26:37,TikTok,cetnrdsngl25,41,ủa kem đó mua riêng không mua nước được không ạ,47,ủa kem đó mua riêng không mua nước được không ạ,11,Neutral,1.0,manual,3
7471383225345278738,highlands,đề nghị đưa lên app be,0,2025-02-15 04:03:12,TikTok,ngochann30.5,22,đề nghị đưa lên app be,22,đề_nghị đưa lên app be,5,Neutral,1.0,manual,3
7458235302826967826,highlands,team mê đồ béo đã thấy và thèm,7,2025-01-10 17:42:25,TikTok,lilytran_8082,30,team mê đồ béo đã thấy và thèm,30,team mê đồ_béo đã thấy và thèm,7,Positive,1.0,manual,1
7461206553615024903,highlands,phần đăng lại của t🌚🌚🌚,0,2025-01-18 17:52:21,TikTok,hwi2ten,22,phần đăng lại của t,19,phần đăng lại của t,5,Neutral,1.0,manual,3
7462973282192343815,highlands,@anhanh hấp dẫn quá xị,0,2025-01-23 12:08:18,TikTok,ko_la_ai,22,anhanh hấp dẫn quá xị,21,anhanh hấp_dẫn quá xị,4,Neutral,1.0,manual,1
7461507962755580680,highlands,Bảo vệ môi trường đi,0,2025-01-19 13:22:06,TikTok,thi.gian348,20,bảo vệ môi trường đi,20,bảo_vệ môi_trường đi,3,Neutral,1.0,manual,3
7461075266691056402,highlands,thịt mèo chấm kem mặn đi😅,0,2025-01-18 09:23:12,TikTok,deomamay59,25,thịt mèo chấm kem mặn đi,24,thịt mèo chấm kem mặn đi,6,Neutral,1.0,manual,1
7524169462338257672,highlands,như Nhật hoàng,19,2025-07-07 10:00:26,TikTok,lee.na2011,14,như nhật hoàng,14,như nhật_hoàng,2,Neutral,1.0,manual,0
7530925970145231623,highlands,Team thích uống trà sen vàng,2,2025-07-25 14:59:08,TikTok,hoangnhatanh007,28,team thích uống trà sen vàng,28,team thích uống trà_sen vàng,5,Positive,1.0,manual,2
7525509483222991623,highlands,Nhìn giống hurry khang ấy,1,2025-07-11 00:40:26,TikTok,hoang16082005nguyen,25,nhìn giống hurry khang ấy,25,nhìn giống hurry khang ấy,5,Neutral,1.0,manual,1
7523975807548932882,highlands,đang ngồi trong quán,1,2025-07-06 21:28:58,TikTok,nhan0382,20,đang ngồi trong quán,20,đang ngồi trong quán,4,Neutral,1.0,manual,3
7536812360909701895,highlands,nào có cà phê đun dừa nói em,0,2025-08-10 11:41:22,TikTok,tofutofuyo1,28,nào có cà phê đun dừa nói em,28,nào có cà_phê đun dừa nói em,7,Neutral,1.0,manual,2
7524020218839892737,highlands,Freeze dừa ngon nha bây,2,2025-07-07 00:21:25,TikTok,dyne2312,23,freeze dừa ngon nha bây,23,freeze dừa ngon_nha bây,4,Positive,1.0,manual,2
7528850337982989077,highlands,ở đâu vậy ah,3,2025-07-20 00:44:45,TikTok,vinhnghienff,12,ở đâu vậy ah,12,ở đâu vậy ah,4,Neutral,1.0,manual,0
7527193283681305345,highlands,Cần Highlands thêm kem muối cho Trà Sen Vàng nha🥰🥰,1,2025-07-15 13:34:27,TikTok,_mi.tt_,50,cần highlands thêm kem muối cho trà sen vàng nha,48,cần highlands thêm kem muối cho trà_sen vàng nha,9,Neutral,1.0,manual,2
7524417881708937991,highlands,còn ko ạ,2,2025-07-08 02:04:34,TikTok,tuenguyen12601,8,còn không ạ,11,còn không ạ,3,Neutral,1.0,manual,0
7611066916719231751,highlands,quan quen quà,0,2026-02-26 14:07:00,TikTok,hai.ngochai6,13,quan quen quà,13,quan quen quà,3,Neutral,1.0,manual,3
7608803081711436551,highlands,giờ cafe bán cốc to nó chỉ là cái cốc nhựa to thôi.😂,0,2026-02-20 11:42:13,TikTok,zonzonlx,52,giờ cafe bán cốc to nó chỉ là cái cốc nhựa to thôi,50,giờ cafe bán_cốc to nó chỉ là cái cốc nhựa to thôi,12,Neutral,1.0,manual,3
7608830854445597448,highlands,tìm bộ đồ mãi k thấy a c nào có link cho e với ạ,0,2026-02-20 13:29:53,TikTok,nbam123,48,tìm bộ đồ mãi không thấy a c nào có link cho e với ạ,52,tìm bộ_đồ mãi không thấy a_c nào có link cho e với ạ,13,Neutral,1.0,manual,0
7608838427195163400,highlands,^^ h qua t mua t tưởng đc trả tiền mặt t gọi món xog nó ycau ck chứ ko nhận tiền mặt cj kì v tar,1,2026-02-20 13:59:21,TikTok,xiluncte24508,96,h qua t mua t tưởng được trả tiền mặt t gọi món xog nó ycau ck chứ không nhận tiền mặt cj kì v tar,98,h qua t mua t_tưởng được trả tiền_mặt t gọi món xog nó ycau_ck chứ không nhận tiền_mặt cj_kì v tar,21,Neutral,1.0,manual,3
7608487115496440594,highlands,"mùng 3 làm 1 ly matcha highland củ chi, nó dở ko thể tả",2,2026-02-19 15:16:15,TikTok,cuongphamcuchi,55,mùng làm ly matcha highland củ chi nó dở không thể tả,53,mùng làm ly_matcha highland củ chi nó dở không_thể tả,10,Neutral,1.0,manual,2
7607287640543838983,highlands,:)) HL giờ chán bm,0,2026-02-16 09:41:33,TikTok,dtt94danang,18,highlands giờ chán bm,21,highlands giờ chán bm,4,Neutral,1.0,manual,2
7543720901708415762,highlands,"Nc chán mạng chậm, nên đã bỏ highland",3,2025-08-29 02:30:03,TikTok,shopee.eatcleanhousee,37,nc chán mạng chậm nên đã bỏ highland,36,nc chán_mạng chậm nên đã bỏ highland,7,Negative,1.0,manual,2
7544633824341377799,highlands,"Ê toi đó:)) y z đó, dù cf hong hợp khẩu vị nhma làm vc hay hẹn bạn là “ bây ra highlands hong” thói quen ha dì á",2,2025-08-31 13:32:34,TikTok,banhmie_,112,ê toi đó y vậy đó dù cf hong hợp khẩu vị nhma làm vc hay hẹn bạn là bây ra highlands hong thói quen ha dì á,107,ê_toi đó y_vậy đó dù cf hong_hợp khẩu_vị nhma làm vc hay hẹn bạn là bây ra highlands hong thói_quen ha dì á,23,Neutral,1.0,manual,3
7544603960587764487,highlands,hết ăn thịt chó à,1,2025-08-31 11:36:46,TikTok,higklgj14.trn.b.m,17,hết ăn thịt chó à,17,hết ăn thịt chó à,5,Neutral,1.0,manual,3
7543639993420514055,highlands,highlands ngon mà mắc quá uống trà sen vòi trà thạch vải chứ t sợ mấy cái khác k ngon cho lắm,1,2025-08-28 21:16:00,TikTok,t10ngay,93,highlands ngon mà mắc quá uống trà sen vòi trà thạch vải chứ t sợ mấy cái khác không ngon cho lắm,97,highlands ngon mà mắc quá uống trà_sen vòi trà thạch_vải chứ t sợ mấy cái khác không ngon cho lắm,20,Neutral,1.0,manual,1
7543605545015231250,highlands,a nhận pr đc bao nhiêu linh thạch vậy,1,2025-08-28 19:02:21,TikTok,moa.nhin.cc,37,a nhận pr được bao nhiêu linh thạch vậy,39,a nhận pr được bao_nhiêu linh_thạch vậy,7,Neutral,1.0,manual,3
7544675093885911824,highlands,"Cfe thì dỡ, phục vụ ko có, giá thì .... 😁",1,2025-08-31 16:12:50,TikTok,khanh.467,41,cfe thì dỡ phục vụ không có giá thì,35,cfe thì dỡ phục_vụ không có giá thì,8,Neutral,1.0,manual,0
7544697089911358228,highlands,Uống mỗi freeze trà xanh,1,2025-08-31 17:38:09,TikTok,useraex38q8zmh,24,uống mỗi freeze trà xanh,24,uống mỗi freeze trà xanh,5,Neutral,1.0,manual,2
7544432867108700946,highlands,caffe ko ngon mà còn mất tiền..tự mình phục vụ mình..,1,2025-08-31 00:32:47,TikTok,namla817,53,caffe không ngon mà còn mất tiền tự mình phục vụ mình,53,caffe không ngon mà_còn mất tiền tự mình phục_vụ mình,10,Neutral,1.0,manual,1
7544623363342058260,highlands,freeze trà xanh ngon mà bây,1,2025-08-31 12:52:04,TikTok,26_07_2012nhii,27,freeze trà xanh ngon mà bây,27,freeze trà xanh ngon mà bây,6,Positive,1.0,manual,1
7543972648793228053,highlands,Sao hông nhắc tới rẻ ??,1,2025-08-29 18:46:57,TikTok,dy15760ipjbm,23,sao hông nhắc tới rẻ,20,sao hông nhắc tới rẻ,5,Positive,1.0,manual,3
7543635662592803602,highlands,khi nào ipo đây highland ơi,1,2025-08-28 20:59:15,TikTok,lanemonehp1411,27,khi nào ipo đây highland ơi,27,khi nào ipo đây highland ơi,6,Neutral,1.0,manual,3
7543881104077374216,highlands,"ngon mỗi trà, freeze vị bình thường cf thì…",1,2025-08-29 12:51:40,TikTok,tob1.aep,43,ngon mỗi trà freeze vị bình thường cf thì,41,ngon mỗi trà freeze_vị bình_thường cf thì,7,Neutral,1.0,manual,1
7543857304010801921,highlands,đáng nhớ nhất là lần uống Matcha mochi 🥰,1,2025-08-29 11:19:23,TikTok,thangphamgmail.com,40,đáng nhớ nhất là lần uống matcha mochi,38,đáng nhớ nhất là lần uống matcha mochi,8,Neutral,1.0,manual,2
